,Subject,Electrode,Frequency,PSD
47098,20,19,59,1.0878433824447445e-10
47099,20,19,60,1.0778856900093791e-10
47100,20,19,61,1.089710543136946e-10
47101,20,19,62,1.0593321423175892e-10
47102,20,19,63,1.1537312149690741e-10
47103,20,19,64,1.211516437911811e-10
47104,20,19,65,1.2628918480513884e-10
47105,20,19,66,1.2467195116572428e-10
47106,20,19,67,1.218109705403192e-10
47107,20,19,68,1.1645047450491412e-10
47108,20,19,69,1.1920491590405905e-10
47109,20,19,70,1.1132853103172842e-10
47110,20,19,71,1.0762997809158939e-10
47111,20,19,72,1.0973608106973535e-10
47112,20,19,73,1.0890137255752812e-10
47113,20,19,74,1.1700297753503225e-10
47114,20,19,75,1.1826054217144818e-10
47115,20,19,76,1.1910914080213982e-10
47116,20,19,77,1.2007019510250892e-10
47117,20,19,78,1.198278228428527e-10
47118,20,19,79,1.1091126117131758e-10
47119,20,19,80,1.201386271239561e-10
47120,20,20,1,3.5439431572420496e-09
47121,20,20,2,3.368135278284195e-09
47122,20,20,3,2.3931033403127073e-09
47123,20,20,4,2.036392233581419e-09
47124,20,20,5,8.977506631940934e-10
47125,20,20,6,5.967783321498956e-10
47126,20,20,7,4.788084942522431e-10
47127,20,20,8,4.253841870739178e-10
47128,20,20,9,3.8077483028388516e-10
47129,20,20,10,3.468595936011503e-10
47130,20,20,11,3.172375799726183e-10
47131,20,20,12,2.934588645730998e-10
47132,20,20,13,2.6214856006814016e-10
47133,20,20,14,2.1484016890228246e-10
47134,20,20,15,1.544664600527051e-10
47135,20,20,16,1.0943728516884879e-10
47136,20,20,17,9.619676744010914e-11
47137,20,20,18,9.223537795067045e-11
47138,20,20,19,8.9938284917813e-11
47139,20,20,20,8.716126747756497e-11
47140,20,20,21,8.685499090795238e-11
47141,20,20,22,8.347499706474073e-11
47142,20,20,23,7.921014628603652e-11
47143,20,20,24,7.660735024396577e-11
47144,20,20,25,7.539463496077745e-11
47145,20,20,26,7.50157915617909e-11
47146,20,20,27,7.512736092915034e-11
47147,20,20,28,7.231627875142622e-11
47148,20,20,29,7.319914804209245e-11
47149,20,20,30,7.497871564524155e-11
47150,20,20,31,7.315889401473559e-11
47151,20,20,32,7.289758631534762e-11
47152,20,20,33,6.90758239761754e-11
47153,20,20,34,6.240304551813419e-11
47154,20,20,35,6.255213319899655e-11
47155,20,20,36,6.15382661741476e-11
47156,20,20,37,6.13610234866711e-11
47157,20,20,38,6.050261275861982e-11
47158,20,20,39,6.045013070426385e-11
47159,20,20,40,5.902941784398897e-11
47160,20,20,41,5.6517545071566536e-11
47161,20,20,42,5.591728726861246e-11
47162,20,20,43,5.65279626352163e-11
47163,20,20,44,5.335415992966455e-11
47164,20,20,45,5.4815198778479344e-11
47165,20,20,46,5.374914282850645e-11
47166,20,20,47,4.86336730913827e-11
47167,20,20,48,4.78584481993753e-11
47168,20,20,49,4.6942316488863794e-11
47169,20,20,50,4.398775914188859e-11
47170,20,20,51,4.3802107070201056e-11
47171,20,20,52,4.165349640724937e-11
47172,20,20,53,4.1355804847826143e-11
47173,20,20,54,4.3746448152237295e-11
47174,20,20,55,4.385106818459116e-11
47175,20,20,56,4.405741169701905e-11
47176,20,20,57,4.354388946917681e-11
47177,20,20,58,4.235488668560469e-11
47178,20,20,59,4.214117945771519e-11
47179,20,20,60,4.185036300367062e-11
47180,20,20,61,4.368367754805627e-11
47181,20,20,62,4.4491997613804044e-11
47182,20,20,63,4.464359403139093e-11
47183,20,20,64,4.4214408572144745e-11
47184,20,20,65,4.6859617167582397e-11
47185,20,20,66,4.670722239037283e-11
47186,20,20,67,4.5702975957593765e-11
47187,20,20,68,4.25423995610245e-11
47188,20,20,69,4.097109605904068e-11
47189,20,20,70,4.214375879361519e-11
47190,20,20,71,4.151346257224086e-11
47191,20,20,72,4.075874435702852e-11
47192,20,20,73,3.9847807133292e-11
47193,20,20,74,3.998823091362506e-11
47194,20,20,75,4.027204244672012e-11
47195,20,20,76,4.0278591757713076e-11
47196,20,20,77,3.989711419680002e-11
47197,20,20,78,3.749463979224772e-11
47198,20,20,79,3.735736752221135e-11
47199,20,20,80,3.828092431553144e-11
47200,20,21,1,3.791280264914344e-09
47201,20,21,2,3.598488413987307e-09
47202,20,21,3,2.5803051228410254e-09
47203,20,21,4,2.1541672668422056e-09
47204,20,21,5,8.932375968325789e-10
47205,20,21,6,5.995058400708394e-10
47206,20,21,7,4.937584362578062e-10
47207,20,21,8,5.09374224582481e-10
47208,20,21,9,4.798718676915303e-10
47209,20,21,10,4.4440887828428797e-10
47210,20,21,11,4.2238007110760817e-10
47211,20,21,12,4.049906336004427e-10
47212,20,21,13,3.851638392338869e-10
47213,20,21,14,3.481951849194372e-10
47214,20,21,15,2.533138542747363e-10
47215,20,21,16,1.88371789570506e-10
47216,20,21,17,1.9156972229911345e-10
47217,20,21,18,2.0083111818843144e-10
47218,20,21,19,2.1048638151427627e-10
47219,20,21,20,2.1235840285542935e-10
47220,20,21,21,2.1568423722827412e-10
47221,20,21,22,2.08351607042368e-10
47222,20,21,23,1.9942799905842554e-10
47223,20,21,24,2.0226386062620047e-10
47224,20,21,25,2.002884969116354e-10
47225,20,21,26,2.0615568994750267e-10
47226,20,21,27,2.2036888137479205e-10
47227,20,21,28,2.2342259416579489e-10
47228,20,21,29,2.333054653717825e-10
47229,20,21,30,2.476005350860918e-10
47230,20,21,31,2.4255025047492723e-10
47231,20,21,32,2.438605403521774e-10
47232,20,21,33,2.350355425058479e-10
47233,20,21,34,2.1085186420629783e-10
47234,20,21,35,2.159147526566109e-10
47235,20,21,36,2.1146708957654818e-10
47236,20,21,37,2.1444536865022544e-10
47237,20,21,38,2.1660363170819328e-10
47238,20,21,39,2.202635665101653e-10
47239,20,21,40,2.1894966971779842e-10
47240,20,21,41,2.1409581621007203e-10
47241,20,21,42,2.1181876301690567e-10
47242,20,21,43,2.187811128420161e-10
47243,20,21,44,2.0849570154391912e-10
47244,20,21,45,2.141293209456295e-10
47245,20,21,46,2.124525265278924e-10
47246,20,21,47,1.918290536228168e-10
47247,20,21,48,1.8562934210602367e-10
47248,20,21,49,1.8170766029311955e-10
47249,20,21,50,1.6990117708107477e-10
47250,20,21,51,1.7322765458726673e-10
47251,20,21,52,1.6446026407320429e-10
47252,20,21,53,1.6006740247856556e-10
47253,20,21,54,1.6706332318451574e-10
47254,20,21,55,1.7071455924814118e-10
47255,20,21,56,1.760323722494053e-10
47256,20,21,57,1.7482773957063114e-10
47257,20,21,58,1.6673209973875312e-10
47258,20,21,59,1.6824063216000135e-10
47259,20,21,60,1.6799563911594775e-10
47260,20,21,61,1.8236620303995019e-10
47261,20,21,62,1.8413405267145934e-10
47262,20,21,63,1.817440071960851e-10
47263,20,21,64,1.8141428040226805e-10
47264,20,21,65,1.9814735323904204e-10
47265,20,21,66,1.9987714032777646e-10
47266,20,21,67,1.9435362334112531e-10
47267,20,21,68,1.7877979651052966e-10
47268,20,21,69,1.6931644616522273e-10
47269,20,21,70,1.7357274592101834e-10
47270,20,21,71,1.6695865239869313e-10
47271,20,21,72,1.664577499883425e-10
47272,20,21,73,1.5867571342973733e-10
47273,20,21,74,1.5842899419694027e-10
47274,20,21,75,1.6845000099838363e-10
47275,20,21,76,1.7051219487940616e-10
47276,20,21,77,1.6922974436619733e-10
47277,20,21,78,1.585375489682238e-10
47278,20,21,79,1.6003582594492808e-10
47279,20,21,80,1.639305364143775e-10
47280,20,22,1,7.068477220685977e-09
47281,20,22,2,6.581082646350618e-09
47282,20,22,3,4.639708602913564e-09
47283,20,22,4,3.998117212017723e-09
47284,20,22,5,1.8377808115475819e-09
47285,20,22,6,1.1483761404120066e-09
47286,20,22,7,8.54591905969416e-10
47287,20,22,8,7.140134349122888e-10
47288,20,22,9,6.468362297760986e-10
47289,20,22,10,6.415434338912674e-10
47290,20,22,11,6.290749031744883e-10
47291,20,22,12,6.378943272604829e-10
47292,20,22,13,6.327860477954526e-10
47293,20,22,14,6.132333895159926e-10
47294,20,22,15,6.069325103558136e-10
47295,20,22,16,6.013567826835238e-10
47296,20,22,17,5.855581333724678e-10
47297,20,22,18,6.011861902021388e-10
47298,20,22,19,6.133654373145284e-10
47299,20,22,20,6.176204756734725e-10
47300,20,22,21,6.336350061183288e-10
47301,20,22,22,6.500820281390978e-10
47302,20,22,23,6.154837579950285e-10
47303,20,22,24,6.271431434462522e-10
47304,20,22,25,6.30989109066734e-10
47305,20,22,26,6.640215622550843e-10
47306,20,22,27,6.542477381797759e-10
47307,20,22,28,6.559881183148862e-10
47308,20,22,29,6.859338352538135e-10
47309,20,22,30,7.027652500615155e-10
47310,20,22,31,7.094048071183932e-10
47311,20,22,32,7.180120480296413e-10
47312,20,22,33,7.351620272204676e-10
47313,20,22,34,6.756322454274515e-10
47314,20,22,35,7.18805629758771e-10
47315,20,22,36,7.060268448047991e-10
47316,20,22,37,6.901827917584012e-10
47317,20,22,38,6.937855829541868e-10
47318,20,22,39,7.068179867904984e-10
47319,20,22,40,6.663048695114552e-10
47320,20,22,41,6.835650434013562e-10
47321,20,22,42,6.619743363113749e-10
47322,20,22,43,6.606283979054073e-10
47323,20,22,44,6.431075175156418e-10
47324,20,22,45,6.696958191680014e-10
47325,20,22,46,6.572027831275556e-10
47326,20,22,47,5.906277491368569e-10
47327,20,22,48,5.858160005758982e-10
47328,20,22,49,5.865698797730398e-10
47329,20,22,50,6.007191382278888e-10
47330,20,22,51,6.022540926257589e-10
47331,20,22,52,6.296024485918384e-10
47332,20,22,53,6.287812672473136e-10
47333,20,22,54,6.684065674528506e-10
47334,20,22,55,6.794963484571451e-10
47335,20,22,56,6.78333299504583e-10
47336,20,22,57,6.55039816073126e-10
47337,20,22,58,6.327391023089651e-10
47338,20,22,59,6.441742571251743e-10
47339,20,22,60,6.406368410636068e-10
47340,20,22,61,6.441497848373295e-10
47341,20,22,62,6.246120611780771e-10
47342,20,22,63,6.382223536698464e-10
47343,20,22,64,6.611719298126118e-10
47344,20,22,65,7.017566336624556e-10
47345,20,22,66,6.868727906659527e-10
47346,20,22,67,6.929388813733064e-10
47347,20,22,68,6.726248933741809e-10
47348,20,22,69,6.63930559061068e-10
47349,20,22,70,6.766830598670644e-10
47350,20,22,71,6.560218864419515e-10
47351,20,22,72,6.44646008089662e-10
47352,20,22,73,6.442946749849948e-10
47353,20,22,74,6.507847860595696e-10
47354,20,22,75,6.412526814623468e-10
47355,20,22,76,6.361217602684948e-10
47356,20,22,77,6.233337376300526e-10
47357,20,22,78,5.972887526630385e-10
47358,20,22,79,5.633048856368163e-10
47359,20,22,80,5.272460628476563e-10
47360,20,23,1,9.226422069338789e-09
47361,20,23,2,8.641618883884798e-09
47362,20,23,3,6.004252401915238e-09
47363,20,23,4,5.496775966520392e-09
47364,20,23,5,3.178067593654106e-09
47365,20,23,6,2.0113108545642606e-09
47366,20,23,7,1.4747182192836804e-09
47367,20,23,8,1.2212925511788213e-09
47368,20,23,9,1.0922143906567487e-09
47369,20,23,10,1.0137257256895223e-09
47370,20,23,11,9.548548628141942e-10
47371,20,23,12,9.07157000560456e-10
47372,20,23,13,9.381093004574095e-10
47373,20,23,14,9.917303870346044e-10
47374,20,23,15,1.0285608600772501e-09
47375,20,23,16,1.049728191072234e-09
47376,20,23,17,1.1441019195022808e-09
47377,20,23,18,1.2415769318941554e-09
47378,20,23,19,1.3056426593505661e-09
47379,20,23,20,1.3151259659465563e-09
47380,20,23,21,1.3387993118054598e-09
47381,20,23,22,1.3334380874652325e-09
47382,20,23,23,1.27763469519537e-09
47383,20,23,24,1.3494552142016136e-09
47384,20,23,25,1.331677618611213e-09
47385,20,23,26,1.4267181942876173e-09
47386,20,23,27,1.6155279576932746e-09
47387,20,23,28,1.6919683269086229e-09
47388,20,23,29,1.6978786824532738e-09
47389,20,23,30,1.862711423283671e-09
47390,20,23,31,1.9526604008582473e-09
47391,20,23,32,1.942300747224712e-09
47392,20,23,33,1.9791691596050393e-09
47393,20,23,34,1.7839635815763878e-09
47394,20,23,35,1.8673853765319652e-09
47395,20,23,36,1.89292732879961e-09
47396,20,23,37,1.9101044347392853e-09
47397,20,23,38,1.9057185142471e-09
47398,20,23,39,1.959808597744938e-09
47399,20,23,40,1.967364944206871e-09
47400,20,23,41,1.953450517837624e-09
47401,20,23,42,1.8522495444190597e-09
47402,20,23,43,1.7989580205190557e-09
47403,20,23,44,1.8651619105349545e-09
47404,20,23,45,1.8377596510243916e-09
47405,20,23,46,1.775011753648895e-09
47406,20,23,47,1.5537483593028163e-09
47407,20,23,48,1.6038364710277058e-09
47408,20,23,49,1.5582638963855991e-09
47409,20,23,50,1.5230152316635152e-09
47410,20,23,51,1.5369590446636645e-09
47411,20,23,52,1.5636038482604121e-09
47412,20,23,53,1.577029320999382e-09
47413,20,23,54,1.6344181185369302e-09
47414,20,23,55,1.6688650039809286e-09
47415,20,23,56,1.7169692967754385e-09
47416,20,23,57,1.6424318053499495e-09
47417,20,23,58,1.5586873833534455e-09
47418,20,23,59,1.3894420686276902e-09
47419,20,23,60,1.381062401110599e-09
47420,20,23,61,1.402538462026314e-09
47421,20,23,62,1.3688731388444357e-09
47422,20,23,63,1.4699570096000514e-09
47423,20,23,64,1.5067899569968723e-09
47424,20,23,65,1.5726589471686372e-09
47425,20,23,66,1.550744858016568e-09
47426,20,23,67,1.4948545663240687e-09
47427,20,23,68,1.4380347438521926e-09
47428,20,23,69,1.4370826777567248e-09
47429,20,23,70,1.2958273349253131e-09
47430,20,23,71,1.2798057063037363e-09
47431,20,23,72,1.3019806962586603e-09
47432,20,23,73,1.2704718704434698e-09
47433,20,23,74,1.396254513119274e-09
47434,20,23,75,1.4692097195844622e-09
47435,20,23,76,1.4567262572026955e-09
47436,20,23,77,1.5240786267134564e-09
47437,20,23,78,1.5214120644729522e-09
47438,20,23,79,1.4677046077067229e-09
47439,20,23,80,1.628792338490999e-09
47440,20,24,1,3.4811959366101064e-09
47441,20,24,2,3.212873979549565e-09
47442,20,24,3,2.2970364073549987e-09
47443,20,24,4,1.9873238155146696e-09
47444,20,24,5,8.745907168552572e-10
47445,20,24,6,5.853753372723553e-10
47446,20,24,7,5.166169332953937e-10
47447,20,24,8,5.524823588029103e-10
47448,20,24,9,5.638485350516721e-10
47449,20,24,10,5.477184270943995e-10
47450,20,24,11,5.251264100376158e-10
47451,20,24,12,5.039086335643346e-10
47452,20,24,13,4.660441057623262e-10
47453,20,24,14,4.041873153154085e-10
47454,20,24,15,2.9878605683467643e-10
47455,20,24,16,2.1719788458856858e-10
47456,20,24,17,1.9452850099931146e-10
47457,20,24,18,1.9364339371900535e-10
47458,20,24,19,1.9458704905473035e-10
47459,20,24,20,2.026136442890952e-10
47460,20,24,21,2.032188746874409e-10
47461,20,24,22,2.022829737815117e-10
47462,20,24,23,1.9292117520049706e-10
47463,20,24,24,1.9489478452513482e-10
47464,20,24,25,1.8867518014713457e-10
47465,20,24,26,1.9480488639895687e-10
47466,20,24,27,2.0616554414821788e-10
47467,20,24,28,2.1322023712525072e-10
47468,20,24,29,2.148016581963975e-10
47469,20,24,30,2.266155423971784e-10
47470,20,24,31,2.262070546459012e-10
47471,20,24,32,2.2423673988468254e-10
47472,20,24,33,2.2496127128498736e-10
47473,20,24,34,2.0447358538785084e-10
47474,20,24,35,2.058456347239729e-10
47475,20,24,36,2.0598519321481561e-10
47476,20,24,37,2.0592502086539685e-10
47477,20,24,38,2.0215942920566487e-10
47478,20,24,39,2.053258784268979e-10
47479,20,24,40,1.9947327039197726e-10
47480,20,24,41,1.9474367676179164e-10
47481,20,24,42,1.8501074152167944e-10
47482,20,24,43,1.824716955952476e-10
47483,20,24,44,1.8392422961731491e-10
47484,20,24,45,1.9053580509395502e-10
47485,20,24,46,1.8965679178060524e-10
47486,20,24,47,1.721828006786201e-10
47487,20,24,48,1.8190567615645116e-10
47488,20,24,49,1.7942475437734522e-10
47489,20,24,50,1.754503722700522e-10
47490,20,24,51,1.729962429684632e-10
47491,20,24,52,1.7665946422210217e-10
47492,20,24,53,1.7799125445582383e-10
47493,20,24,54,1.8659012575149662e-10
47494,20,24,55,1.8596762641928417e-10
47495,20,24,56,1.8675480586883167e-10
47496,20,24,57,1.7696671448913737e-10
47497,20,24,58,1.74427100710118e-10
47498,20,24,59,1.5927016480332152e-10
47499,20,24,60,1.576594573625394e-10
47500,20,24,61,1.633538582879758e-10
47501,20,24,62,1.5906323544340115e-10
47502,20,24,63,1.7155864519055257e-10
47503,20,24,64,1.7970845922359045e-10
47504,20,24,65,1.8934216353423137e-10
47505,20,24,66,1.880576606949087e-10
47506,20,24,67,1.8481789566655653e-10
47507,20,24,68,1.770443300206293e-10
47508,20,24,69,1.777559275877721e-10
47509,20,24,70,1.6958446226819543e-10
47510,20,24,71,1.663065894302729e-10
47511,20,24,72,1.691997597623412e-10
47512,20,24,73,1.6517290384360856e-10
47513,20,24,74,1.7526040862232605e-10
47514,20,24,75,1.7557210043701399e-10
47515,20,24,76,1.7693292939644707e-10
47516,20,24,77,1.784967710305456e-10
47517,20,24,78,1.787397535073774e-10
47518,20,24,79,1.642694138030949e-10
47519,20,24,80,1.782875182059857e-10
47520,20,25,1,3.6039878065599374e-09
47521,20,25,2,3.367746886991953e-09
47522,20,25,3,2.4581467908275886e-09
47523,20,25,4,2.1029973403440174e-09
47524,20,25,5,9.675309896381413e-10
47525,20,25,6,6.82949968595384e-10
47526,20,25,7,5.949211990487187e-10
47527,20,25,8,5.980718157011785e-10
47528,20,25,9,5.795677358037122e-10
47529,20,25,10,5.479852270897621e-10
47530,20,25,11,5.13859275503244e-10
47531,20,25,12,4.793204617094767e-10
47532,20,25,13,4.335841079296753e-10
47533,20,25,14,3.546091336584328e-10
47534,20,25,15,2.35360271724889e-10
47535,20,25,16,1.5132796209924827e-10
47536,20,25,17,1.2427905720597733e-10
47537,20,25,18,1.1358678382709374e-10
47538,20,25,19,1.0754730554477649e-10
47539,20,25,20,1.0270476091676529e-10
47540,20,25,21,9.727125376919972e-11
47541,20,25,22,9.11524253924238e-11
47542,20,25,23,8.504344525404652e-11
47543,20,25,24,7.891075136066486e-11
47544,20,25,25,7.196891555458783e-11
47545,20,25,26,6.485491428148145e-11
47546,20,25,27,6.15423421786991e-11
47547,20,25,28,5.966940367018616e-11
47548,20,25,29,5.800801612616992e-11
47549,20,25,30,5.6267733579701854e-11
47550,20,25,31,5.5074224032954306e-11
47551,20,25,32,5.517255187518271e-11
47552,20,25,33,5.360746884342456e-11
47553,20,25,34,5.0177919824041594e-11
47554,20,25,35,4.623368964306126e-11
47555,20,25,36,4.3434121181879626e-11
47556,20,25,37,4.1872998914869246e-11
47557,20,25,38,4.014426628091586e-11
47558,20,25,39,3.869881434073607e-11
47559,20,25,40,3.7341152940190684e-11
47560,20,25,41,3.635191930666827e-11
47561,20,25,42,3.55026664590165e-11
47562,20,25,43,3.419219939971696e-11
47563,20,25,44,3.4520814987249385e-11
47564,20,25,45,3.3882258884814876e-11
47565,20,25,46,3.221399723444611e-11
47566,20,25,47,2.8688554731851303e-11
47567,20,25,48,2.7689906187442656e-11
47568,20,25,49,2.716925303234503e-11
47569,20,25,50,2.7165802384532442e-11
47570,20,25,51,2.693486632037673e-11
47571,20,25,52,2.637714618939478e-11
47572,20,25,53,2.6438428449625123e-11
47573,20,25,54,2.916288861456729e-11
47574,20,25,55,2.980503934075197e-11
47575,20,25,56,2.962018481908682e-11
47576,20,25,57,2.957729427038941e-11
47577,20,25,58,2.9464527796146783e-11
47578,20,25,59,2.926694227093269e-11
47579,20,25,60,2.887840583426633e-11
47580,20,25,61,2.8413196448874234e-11
47581,20,25,62,2.8570071087607613e-11
47582,20,25,63,2.8603614354309185e-11
47583,20,25,64,2.8289309400768824e-11
47584,20,25,65,2.7768494830511644e-11
47585,20,25,66,2.7802119696117995e-11
47586,20,25,67,2.7482943272628052e-11
47587,20,25,68,2.7083670036416766e-11
47588,20,25,69,2.7038711511653237e-11
47589,20,25,70,2.648250605194644e-11
47590,20,25,71,2.6616461674512197e-11
47591,20,25,72,2.6543305547339845e-11
47592,20,25,73,2.6178452359362738e-11
47593,20,25,74,2.5874477233703374e-11
47594,20,25,75,2.5751840314502845e-11
47595,20,25,76,2.5936005191817637e-11
47596,20,25,77,2.5657121600559763e-11
47597,20,25,78,2.5555083042274557e-11
47598,20,25,79,2.546567515740293e-11
47599,20,25,80,2.575476150055174e-11
47600,20,26,1,2.961634575925728e-09
47601,20,26,2,2.7478084816972316e-09
47602,20,26,3,1.996737392249449e-09
47603,20,26,4,1.7292517507546163e-09
47604,20,26,5,8.331747489933033e-10
47605,20,26,6,5.867471293523423e-10
47606,20,26,7,5.764237848855198e-10
47607,20,26,8,6.710399289511154e-10
47608,20,26,9,6.698789384068933e-10
47609,20,26,10,6.500091460792689e-10
47610,20,26,11,6.207084189290656e-10
47611,20,26,12,5.931319810127327e-10
47612,20,26,13,5.4464788813274e-10
47613,20,26,14,4.4510531396995675e-10
47614,20,26,15,2.6827476299752837e-10
47615,20,26,16,1.5646644658884396e-10
47616,20,26,17,1.2978102143527066e-10
47617,20,26,18,1.2264793959452427e-10
47618,20,26,19,1.220675772665996e-10
47619,20,26,20,1.1984135787570747e-10
47620,20,26,21,1.1754613688262654e-10
47621,20,26,22,1.1187381037250329e-10
47622,20,26,23,1.0505426893589179e-10
47623,20,26,24,9.943452129904728e-11
47624,20,26,25,9.365834194157004e-11
47625,20,26,26,8.483090467864898e-11
47626,20,26,27,7.827989806264968e-11
47627,20,26,28,7.263855227584538e-11
47628,20,26,29,7.272252456919416e-11
47629,20,26,30,7.351105892771781e-11
47630,20,26,31,7.236542368863682e-11
47631,20,26,32,7.141358072638e-11
47632,20,26,33,6.71962737097723e-11
47633,20,26,34,6.299453059958741e-11
47634,20,26,35,5.959432233311132e-11
47635,20,26,36,5.807606793538565e-11
47636,20,26,37,5.640669613114986e-11
47637,20,26,38,5.403198059390471e-11
47638,20,26,39,5.4082345152652723e-11
47639,20,26,40,5.358217892267619e-11
47640,20,26,41,5.231810436397443e-11
47641,20,26,42,5.252040085784483e-11
47642,20,26,43,5.3024562136108096e-11
47643,20,26,44,5.231410476954661e-11
47644,20,26,45,5.302540429236263e-11
47645,20,26,46,5.269547706771697e-11
47646,20,26,47,4.796289693149245e-11
47647,20,26,48,4.772178481254577e-11
47648,20,26,49,4.703828077127325e-11
47649,20,26,50,4.488085468295469e-11
47650,20,26,51,4.3255053287098734e-11
47651,20,26,52,4.2262110003033983e-11
47652,20,26,53,4.2737183372074695e-11
47653,20,26,54,4.768546008089427e-11
47654,20,26,55,4.8235001581324514e-11
47655,20,26,56,4.786802436689264e-11
47656,20,26,57,4.849260400270584e-11
47657,20,26,58,4.9761303865259336e-11
47658,20,26,59,5.086057509346544e-11
47659,20,26,60,4.9961467280370996e-11
47660,20,26,61,5.013908411568964e-11
47661,20,26,62,5.1237275413283163e-11
47662,20,26,63,5.12133417869748e-11
47663,20,26,64,5.1480089474084654e-11
47664,20,26,65,5.2505933335423567e-11
47665,20,26,66,5.112452347444595e-11
47666,20,26,67,5.0058581825210024e-11
47667,20,26,68,4.9921515622052166e-11
47668,20,26,69,4.993786570326248e-11
47669,20,26,70,5.0510609558675716e-11
47670,20,26,71,5.2248517190331885e-11
47671,20,26,72,5.124496454551887e-11
47672,20,26,73,5.1753225754932244e-11
47673,20,26,74,5.249606598644907e-11
47674,20,26,75,5.230298802598961e-11
47675,20,26,76,5.169197619337402e-11
47676,20,26,77,5.12979911804425e-11
47677,20,26,78,4.8528820748775765e-11
47678,20,26,79,4.824064149158521e-11
47679,20,26,80,4.8957241974252875e-11
47680,20,27,1,4.567237031236509e-09
47681,20,27,2,4.2380165351234544e-09
47682,20,27,3,3.023473602932683e-09
47683,20,27,4,2.6812942994289506e-09
47684,20,27,5,1.453035070966519e-09
47685,20,27,6,9.426808556011668e-10
47686,20,27,7,7.788930271723445e-10
47687,20,27,8,8.000488719507624e-10
47688,20,27,9,7.807510809075766e-10
47689,20,27,10,7.63666308402222e-10
47690,20,27,11,7.440268454828448e-10
47691,20,27,12,7.314620368678625e-10
47692,20,27,13,7.13863641124695e-10
47693,20,27,14,6.719240444925651e-10
47694,20,27,15,5.781353042546131e-10
47695,20,27,16,5.396417761667392e-10
47696,20,27,17,5.480276001095566e-10
47697,20,27,18,5.603206322962634e-10
47698,20,27,19,5.922494385586452e-10
47699,20,27,20,6.049883695889581e-10
47700,20,27,21,6.321428533965249e-10
47701,20,27,22,6.219311175015174e-10
47702,20,27,23,6.037909605689205e-10
47703,20,27,24,6.197221779703621e-10
47704,20,27,25,6.401443231032906e-10
47705,20,27,26,6.9313483291993e-10
47706,20,27,27,7.632998869998412e-10
47707,20,27,28,7.667577116495737e-10
47708,20,27,29,7.842262911034912e-10
47709,20,27,30,8.455697492954007e-10
47710,20,27,31,8.25736519372179e-10
47711,20,27,32,8.520328575771105e-10
47712,20,27,33,8.322284274421854e-10
47713,20,27,34,7.289357620652224e-10
47714,20,27,35,7.724502981670986e-10
47715,20,27,36,7.766184700898551e-10
47716,20,27,37,7.778561641645462e-10
47717,20,27,38,7.735190315968261e-10
47718,20,27,39,7.874639257803122e-10
47719,20,27,40,7.424966791196271e-10
47720,20,27,41,7.15244050972945e-10
47721,20,27,42,6.939620768094823e-10
47722,20,27,43,6.865199051271548e-10
47723,20,27,44,6.706927398512458e-10
47724,20,27,45,7.125719184427168e-10
47725,20,27,46,6.948117439033161e-10
47726,20,27,47,6.212520183253567e-10
47727,20,27,48,6.221756807464833e-10
47728,20,27,49,6.214582809841296e-10
47729,20,27,50,5.97565454039357e-10
47730,20,27,51,6.183067425937097e-10
47731,20,27,52,5.689504490985676e-10
47732,20,27,53,5.551442354122626e-10
47733,20,27,54,5.765317676365799e-10
47734,20,27,55,5.830143368532232e-10
47735,20,27,56,5.884901442704039e-10
47736,20,27,57,5.682761604776244e-10
47737,20,27,58,5.272561915389038e-10
47738,20,27,59,5.129737974408806e-10
47739,20,27,60,5.201811874980839e-10
47740,20,27,61,5.683155532656258e-10
47741,20,27,62,5.573667891684167e-10
47742,20,27,63,5.53099457650305e-10
47743,20,27,64,5.423836387114246e-10
47744,20,27,65,5.957336778037312e-10
47745,20,27,66,6.238693018496303e-10
47746,20,27,67,6.216167500170653e-10
47747,20,27,68,5.708685135597344e-10
47748,20,27,69,5.355998835524281e-10
47749,20,27,70,5.445854849519136e-10
47750,20,27,71,5.547886139612878e-10
47751,20,27,72,5.564596737006733e-10
47752,20,27,73,5.138688430968325e-10
47753,20,27,74,5.060130710234595e-10
47754,20,27,75,5.07814224777223e-10
47755,20,27,76,5.14556003266291e-10
47756,20,27,77,5.207217897391563e-10
47757,20,27,78,5.055993614744265e-10
47758,20,27,79,4.831763324625978e-10
47759,20,27,80,5.155365036044719e-10
47760,20,28,1,5.8971742475306855e-09
47761,20,28,2,5.458724845379799e-09
47762,20,28,3,3.893706920961031e-09
47763,20,28,4,3.6107969384479585e-09
47764,20,28,5,2.1787092110192406e-09
47765,20,28,6,1.4892168418478488e-09
47766,20,28,7,1.2527539374528191e-09
47767,20,28,8,1.2273325068204149e-09
47768,20,28,9,1.1941043959066388e-09
47769,20,28,10,1.1693224114536047e-09
47770,20,28,11,1.1250754004181458e-09
47771,20,28,12,1.0832797269371663e-09
47772,20,28,13,1.0302485760677285e-09
47773,20,28,14,9.34638861429654e-10
47774,20,28,15,7.338719677254632e-10
47775,20,28,16,6.391722127278356e-10
47776,20,28,17,5.995309783847352e-10
47777,20,28,18,6.075725219284914e-10
47778,20,28,19,6.086664176509047e-10
47779,20,28,20,6.040152453768611e-10
47780,20,28,21,6.008250493199694e-10
47781,20,28,22,6.025462094848579e-10
47782,20,28,23,5.834976652913053e-10
